,Guage 1 (hPa),Gauge 2 (hPa)
2021-12-11 23:09:23,2.48e-9,1.77e-9
2021-12-11 23:10:24,2.47e-9,1.77e-9
2021-12-11 23:11:24,2.48e-9,1.75e-9
2021-12-11 23:12:25,2.46e-9,1.74e-9
2021-12-11 23:13:26,2.48e-9,1.76e-9
2021-12-11 23:14:26,2.46e-9,1.77e-9
2021-12-11 23:15:27,2.47e-9,1.76e-9
2021-12-11 23:16:28,2.47e-9,1.76e-9
2021-12-11 23:17:28,2.47e-9,1.76e-9
2021-12-11 23:18:29,2.46e-9,1.76e-9
2021-12-11 23:19:30,2.46e-9,1.76e-9
2021-12-11 23:20:30,2.47e-9,1.76e-9
2021-12-11 23:21:31,2.46e-9,1.76e-9
2021-12-11 23:22:32,2.46e-9,1.76e-9
2021-12-11 23:23:32,2.45e-9,1.75e-9
2021-12-11 23:24:33,2.45e-9,1.76e-9
2021-12-11 23:25:34,2.45e-9,1.76e-9
2021-12-11 23:26:35,2.45e-9,1.76e-9
2021-12-11 23:27:35,2.47e-9,1.75e-9
2021-12-11 23:28:36,2.46e-9,1.74e-9
2021-12-11 23:29:37,2.43e-9,1.74e-9
2021-12-11 23:30:37,2.46e-9,1.74e-9
2021-12-11 23:31:38,2.47e-9,1.74e-9
2021-12-11 23:32:39,2.45e-9,1.74e-9
2021-12-11 23:33:39,2.47e-9,1.75e-9
2021-12-11 23:34:40,2.46e-9,1.75e-9
2021-12-11 23:35:41,2.44e-9,1.73e-9
2021-12-11 23:36:41,2.46e-9,1.75e-9
2021-12-11 23:37:42,2.45e-9,1.74e-9
2021-12-11 23:38:42,2.44e-9,1.73e-9
2021-12-11 23:39:43,2.45e-9,1.73e-9
2021-12-11 23:40:44,2.48e-9,1.76e-9
2021-12-11 23:41:44,2.46e-9,1.75e-9
2021-12-11 23:42:45,2.46e-9,1.74e-9
2021-12-11 23:43:45,2.45e-9,1.74e-9
2021-12-11 23:44:46,2.44e-9,1.73e-9
2021-12-11 23:45:47,2.47e-9,1.75e-9
2021-12-11 23:46:47,2.44e-9,1.74e-9
2021-12-11 23:47:48,2.44e-9,1.75e-9
2021-12-11 23:48:49,2.47e-9,1.74e-9
2021-12-11 23:49:49,2.47e-9,1.74e-9
2021-12-11 23:50:50,2.45e-9,1.74e-9
2021-12-11 23:51:51,2.45e-9,1.75e-9
2021-12-11 23:52:51,2.44e-9,1.75e-9
2021-12-11 23:53:52,2.45e-9,1.75e-9
2021-12-11 23:54:52,2.45e-9,1.75e-9
2021-12-11 23:55:53,2.44e-9,1.75e-9
2021-12-11 23:56:54,2.45e-9,1.74e-9
2021-12-11 23:57:54,2.44e-9,1.74e-9
2021-12-11 23:58:55,2.43e-9,1.75e-9
2021-12-11 23:59:56,2.42e-9,1.74e-9
2021-12-12 0:00:56,2.44e-9,1.74e-9
2021-12-12 0:01:57,2.46e-9,1.73e-9
2021-12-12 0:02:58,2.45e-9,1.73e-9
2021-12-12 0:03:58,2.44e-9,1.74e-9
2021-12-12 0:04:59,2.44e-9,1.72e-9
2021-12-12 0:06:00,2.43e-9,1.74e-9
2021-12-12 0:07:00,2.43e-9,1.74e-9
2021-12-12 0:08:01,2.42e-9,1.74e-9
2021-12-12 0:09:02,2.45e-9,1.74e-9
2021-12-12 0:10:02,2.45e-9,1.73e-9
2021-12-12 0:11:03,2.44e-9,1.74e-9
2021-12-12 0:12:03,2.44e-9,1.74e-9
2021-12-12 0:13:04,2.42e-9,1.73e-9
2021-12-12 0:14:05,2.44e-9,1.74e-9
2021-12-12 0:15:05,2.41e-9,1.74e-9
2021-12-12 0:16:06,2.45e-9,1.73e-9
2021-12-12 0:17:07,2.44e-9,1.74e-9
2021-12-12 0:18:07,2.44e-9,1.72e-9
2021-12-12 0:19:08,2.43e-9,1.72e-9
2021-12-12 0:20:09,2.43e-9,1.73e-9
2021-12-12 0:21:09,2.43e-9,1.73e-9
2021-12-12 0:22:10,2.42e-9,1.73e-9
2021-12-12 0:23:10,2.41e-9,1.73e-9
2021-12-12 0:24:11,2.41e-9,1.73e-9
2021-12-12 0:25:12,2.44e-9,1.73e-9
2021-12-12 0:26:12,2.43e-9,1.73e-9
2021-12-12 0:27:13,2.42e-9,1.72e-9
2021-12-12 0:28:14,2.44e-9,1.74e-9
2021-12-12 0:29:14,2.42e-9,1.73e-9
2021-12-12 0:30:15,2.42e-9,1.73e-9
2021-12-12 0:31:16,2.42e-9,1.73e-9
2021-12-12 0:32:17,2.44e-9,1.74e-9
2021-12-12 0:33:17,2.44e-9,1.73e-9
2021-12-12 0:34:18,2.43e-9,1.72e-9
2021-12-12 0:35:18,2.42e-9,1.72e-9
2021-12-12 0:36:19,2.42e-9,1.72e-9
2021-12-12 0:37:20,2.4e-9,1.72e-9
2021-12-12 0:38:20,2.44e-9,1.73e-9
2021-12-12 0:39:21,2.44e-9,1.74e-9
2021-12-12 0:40:21,2.42e-9,1.74e-9
2021-12-12 0:41:22,2.43e-9,1.72e-9
2021-12-12 0:42:23,2.4e-9,1.71e-9
2021-12-12 0:43:23,2.42e-9,1.71e-9
2021-12-12 0:44:24,2.41e-9,1.71e-9
2021-12-12 0:45:24,2.4e-9,1.73e-9
2021-12-12 0:46:25,2.41e-9,1.71e-9
2021-12-12 0:47:26,2.42e-9,1.72e-9
2021-12-12 0:48:26,2.42e-9,1.72e-9
2021-12-12 0:49:27,2.42e-9,1.72e-9
2021-12-12 0:50:28,2.41e-9,1.73e-9
2021-12-12 0:51:28,2.4e-9,1.72e-9
2021-12-12 0:52:29,2.4e-9,1.71e-9
2021-12-12 0:53:30,2.4e-9,1.73e-9
2021-12-12 0:54:30,2.39e-9,1.72e-9
2021-12-12 0:55:31,2.42e-9,1.71e-9
2021-12-12 0:56:32,2.42e-9,1.72e-9
2021-12-12 0:57:32,2.41e-9,1.71e-9
2021-12-12 0:58:33,2.4e-9,1.7e-9
2021-12-12 0:59:33,2.4e-9,1.72e-9
2021-12-12 1:00:34,2.4e-9,1.72e-9
2021-12-12 1:01:35,2.41e-9,1.7e-9
2021-12-12 1:02:35,2.44e-9,1.7e-9
2021-12-12 1:03:36,2.44e-9,1.72e-9
2021-12-12 1:04:36,2.4e-9,1.71e-9
2021-12-12 1:05:37,2.41e-9,1.71e-9
2021-12-12 1:06:38,2.41e-9,1.71e-9
2021-12-12 1:07:38,2.41e-9,1.72e-9
2021-12-12 1:08:39,2.4e-9,1.72e-9
2021-12-12 1:09:40,2.41e-9,1.72e-9
2021-12-12 1:10:40,2.42e-9,1.72e-9
2021-12-12 1:11:41,2.41e-9,1.71e-9
2021-12-12 1:12:42,2.4e-9,1.72e-9
2021-12-12 1:13:42,2.41e-9,1.71e-9
2021-12-12 1:14:43,2.4e-9,1.72e-9
2021-12-12 1:15:43,2.42e-9,1.71e-9
2021-12-12 1:16:44,2.4e-9,1.72e-9
2021-12-12 1:17:45,2.41e-9,1.72e-9
2021-12-12 1:18:45,2.42e-9,1.72e-9
2021-12-12 1:19:46,2.42e-9,1.72e-9
2021-12-12 1:20:47,2.41e-9,1.72e-9
2021-12-12 1:21:47,2.42e-9,1.72e-9
2021-12-12 1:22:48,2.41e-9,1.72e-9
2021-12-12 1:23:48,2.42e-9,1.74e-9
2021-12-12 1:24:49,2.43e-9,1.73e-9
2021-12-12 1:25:50,2.41e-9,1.71e-9
2021-12-12 1:26:50,2.41e-9,1.72e-9
2021-12-12 1:27:51,2.43e-9,1.72e-9
2021-12-12 1:28:52,2.42e-9,1.72e-9
2021-12-12 1:29:52,2.43e-9,1.71e-9
2021-12-12 1:30:53,2.42e-9,1.71e-9
2021-12-12 1:31:54,2.41e-9,1.72e-9
2021-12-12 1:32:54,2.41e-9,1.69e-9
2021-12-12 1:33:55,2.41e-9,1.72e-9
2021-12-12 1:34:55,2.4e-9,1.71e-9
2021-12-12 1:35:56,2.4e-9,1.72e-9
2021-12-12 1:36:57,2.42e-9,1.71e-9
2021-12-12 1:37:57,2.4e-9,1.73e-9
2021-12-12 1:38:58,2.37e-9,1.7e-9
2021-12-12 1:39:59,2.39e-9,1.72e-9
2021-12-12 1:40:59,2.4e-9,1.72e-9
2021-12-12 1:42:00,2.4e-9,1.7e-9
2021-12-12 1:43:01,2.38e-9,1.71e-9
2021-12-12 1:44:01,2.38e-9,1.7e-9
2021-12-12 1:45:02,2.39e-9,1.7e-9
2021-12-12 1:46:03,2.38e-9,1.71e-9
2021-12-12 1:47:03,2.37e-9,1.69e-9
2021-12-12 1:48:04,2.36e-9,1.7e-9
2021-12-12 1:49:05,2.38e-9,1.69e-9
2021-12-12 1:50:05,2.38e-9,1.71e-9
2021-12-12 1:51:06,2.37e-9,1.7e-9
2021-12-12 1:52:06,2.37e-9,1.72e-9
2021-12-12 1:53:07,2.37e-9,1.7e-9
2021-12-12 1:54:08,2.38e-9,1.7e-9
2021-12-12 1:55:08,2.36e-9,1.7e-9
2021-12-12 1:56:09,2.35e-9,1.7e-9
2021-12-12 1:57:10,2.37e-9,1.71e-9
2021-12-12 1:58:10,2.38e-9,1.71e-9
2021-12-12 1:59:11,2.35e-9,1.68e-9
2021-12-12 2:00:11,2.37e-9,1.69e-9
2021-12-12 2:01:12,2.34e-9,1.68e-9
2021-12-12 2:02:13,2.36e-9,1.69e-9
2021-12-12 2:03:13,2.36e-9,1.69e-9
2021-12-12 2:04:14,2.35e-9,1.7e-9
2021-12-12 2:05:14,2.36e-9,1.7e-9
2021-12-12 2:06:15,2.36e-9,1.71e-9
2021-12-12 2:07:16,2.36e-9,1.71e-9
2021-12-12 2:08:16,2.35e-9,1.68e-9
2021-12-12 2:09:17,2.36e-9,1.68e-9
2021-12-12 2:10:18,2.34e-9,1.7e-9
2021-12-12 2:11:18,2.34e-9,1.69e-9
2021-12-12 2:12:19,2.35e-9,1.69e-9
2021-12-12 2:13:20,2.34e-9,1.69e-9
2021-12-12 2:14:20,2.36e-9,1.69e-9
2021-12-12 2:15:21,2.35e-9,1.67e-9
2021-12-12 2:16:21,2.36e-9,1.68e-9
2021-12-12 2:17:22,2.36e-9,1.68e-9
2021-12-12 2:18:23,2.34e-9,1.68e-9
2021-12-12 2:19:24,2.34e-9,1.69e-9
2021-12-12 2:20:24,2.33e-9,1.69e-9
2021-12-12 2:21:25,2.34e-9,1.69e-9
2021-12-12 2:22:26,2.34e-9,1.68e-9
2021-12-12 2:23:26,2.35e-9,1.69e-9
2021-12-12 2:24:27,2.35e-9,1.68e-9
2021-12-12 2:25:28,2.34e-9,1.68e-9
2021-12-12 2:26:28,2.33e-9,1.67e-9
2021-12-12 2:27:29,2.33e-9,1.69e-9
2021-12-12 2:28:30,2.33e-9,1.68e-9
2021-12-12 2:29:30,2.34e-9,1.68e-9
2021-12-12 2:30:31,2.33e-9,1.68e-9
2021-12-12 2:31:32,2.34e-9,1.68e-9
2021-12-12 2:32:33,2.33e-9,1.67e-9
2021-12-12 2:33:33,2.33e-9,1.68e-9
2021-12-12 2:34:34,2.31e-9,1.68e-9
2021-12-12 2:35:34,2.33e-9,1.68e-9
2021-12-12 2:36:35,2.35e-9,1.68e-9
2021-12-12 2:37:36,2.32e-9,1.68e-9
2021-12-12 2:38:37,2.34e-9,1.68e-9
2021-12-12 2:39:37,2.32e-9,1.66e-9
2021-12-12 2:40:38,2.32e-9,1.67e-9
2021-12-12 2:41:38,2.32e-9,1.69e-9
2021-12-12 2:42:39,2.32e-9,1.67e-9
2021-12-12 2:43:40,2.31e-9,1.68e-9
2021-12-12 2:44:40,2.32e-9,1.68e-9
2021-12-12 2:45:41,2.32e-9,1.67e-9
2021-12-12 2:46:42,2.32e-9,1.67e-9
2021-12-12 2:47:42,2.31e-9,1.67e-9
2021-12-12 2:48:43,2.31e-9,1.66e-9
2021-12-12 2:49:44,2.29e-9,1.66e-9
2021-12-12 2:50:44,2.3e-9,1.67e-9
2021-12-12 2:51:45,2.3e-9,1.69e-9
2021-12-12 2:52:46,2.3e-9,1.66e-9
2021-12-12 2:53:46,2.3e-9,1.65e-9
2021-12-12 2:54:47,2.3e-9,1.65e-9
2021-12-12 2:55:48,2.3e-9,1.68e-9
2021-12-12 2:56:48,2.29e-9,1.65e-9
2021-12-12 2:57:49,2.28e-9,1.67e-9
2021-12-12 2:58:50,2.3e-9,1.66e-9
2021-12-12 2:59:51,2.31e-9,1.66e-9
2021-12-12 3:00:51,2.29e-9,1.67e-9
2021-12-12 3:01:52,2.29e-9,1.65e-9
2021-12-12 3:02:53,2.29e-9,1.65e-9
2021-12-12 3:03:53,2.28e-9,1.66e-9
2021-12-12 3:04:54,2.28e-9,1.65e-9
2021-12-12 3:05:54,2.28e-9,1.64e-9
2021-12-12 3:06:55,2.3e-9,1.66e-9
2021-12-12 3:07:56,2.28e-9,1.65e-9
2021-12-12 3:08:56,2.27e-9,1.65e-9
2021-12-12 3:09:57,2.28e-9,1.64e-9
2021-12-12 3:10:58,2.28e-9,1.66e-9
2021-12-12 3:11:58,2.29e-9,1.64e-9
2021-12-12 3:12:59,2.27e-9,1.65e-9
2021-12-12 3:14:00,2.28e-9,1.65e-9
2021-12-12 3:15:01,2.28e-9,1.66e-9
2021-12-12 3:16:01,2.28e-9,1.65e-9
2021-12-12 3:17:02,2.28e-9,1.66e-9
2021-12-12 3:18:03,2.27e-9,1.66e-9
2021-12-12 3:19:03,2.26e-9,1.65e-9
2021-12-12 3:20:04,2.26e-9,1.65e-9
2021-12-12 3:21:04,2.27e-9,1.65e-9
2021-12-12 3:22:05,2.27e-9,1.65e-9
2021-12-12 3:23:06,2.29e-9,1.64e-9
2021-12-12 3:24:07,2.26e-9,1.65e-9
2021-12-12 3:25:07,2.29e-9,1.64e-9
2021-12-12 3:26:08,2.26e-9,1.63e-9
2021-12-12 3:27:09,2.28e-9,1.64e-9
2021-12-12 3:28:09,2.27e-9,1.65e-9
2021-12-12 3:29:10,2.27e-9,1.64e-9
2021-12-12 3:30:10,2.27e-9,1.65e-9
2021-12-12 3:31:11,2.29e-9,1.66e-9
2021-12-12 3:32:12,2.27e-9,1.64e-9
2021-12-12 3:33:12,2.26e-9,1.65e-9
2021-12-12 3:34:13,2.25e-9,1.64e-9
2021-12-12 3:35:14,2.26e-9,1.64e-9
2021-12-12 3:36:14,2.26e-9,1.64e-9
2021-12-12 3:37:15,2.27e-9,1.64e-9
2021-12-12 3:38:15,2.28e-9,1.63e-9
2021-12-12 3:39:16,2.27e-9,1.63e-9
2021-12-12 3:40:17,2.25e-9,1.65e-9
2021-12-12 3:41:17,2.27e-9,1.65e-9
2021-12-12 3:42:18,2.24e-9,1.64e-9
2021-12-12 3:43:19,2.27e-9,1.65e-9
2021-12-12 3:44:19,2.27e-9,1.65e-9
2021-12-12 3:45:20,2.26e-9,1.65e-9
2021-12-12 3:46:20,2.26e-9,1.65e-9
2021-12-12 3:47:21,2.26e-9,1.64e-9
2021-12-12 3:48:22,2.24e-9,1.64e-9
2021-12-12 3:49:23,2.25e-9,1.65e-9
2021-12-12 3:50:23,2.26e-9,1.63e-9
2021-12-12 3:51:24,2.25e-9,1.63e-9
2021-12-12 3:52:24,2.24e-9,1.64e-9
2021-12-12 3:53:25,2.26e-9,1.65e-9
2021-12-12 3:54:26,2.27e-9,1.64e-9
2021-12-12 3:55:26,2.26e-9,1.63e-9
2021-12-12 3:56:27,2.25e-9,1.63e-9
2021-12-12 3:57:28,2.25e-9,1.63e-9
2021-12-12 3:58:28,2.26e-9,1.63e-9
2021-12-12 3:59:29,2.25e-9,1.65e-9
2021-12-12 4:00:30,2.26e-9,1.64e-9
2021-12-12 4:01:30,2.26e-9,1.63e-9
2021-12-12 4:02:31,2.25e-9,1.62e-9
2021-12-12 4:03:32,2.25e-9,1.64e-9
2021-12-12 4:04:32,2.24e-9,1.64e-9
2021-12-12 4:05:33,2.25e-9,1.63e-9
2021-12-12 4:06:33,2.24e-9,1.64e-9
2021-12-12 4:07:34,2.27e-9,1.64e-9
2021-12-12 4:08:35,2.25e-9,1.63e-9
2021-12-12 4:09:36,2.25e-9,1.64e-9
2021-12-12 4:10:36,2.24e-9,1.63e-9
2021-12-12 4:11:37,2.24e-9,1.64e-9
2021-12-12 4:12:37,2.24e-9,1.63e-9
2021-12-12 4:13:38,2.24e-9,1.63e-9
2021-12-12 4:14:39,2.23e-9,1.63e-9
2021-12-12 4:15:39,2.24e-9,1.62e-9
2021-12-12 4:16:40,2.24e-9,1.63e-9
2021-12-12 4:17:41,2.22e-9,1.62e-9
2021-12-12 4:18:41,2.23e-9,1.63e-9
2021-12-12 4:19:42,2.23e-9,1.62e-9
2021-12-12 4:20:42,2.22e-9,1.62e-9
2021-12-12 4:21:43,2.24e-9,1.63e-9
2021-12-12 4:22:44,2.24e-9,1.63e-9
2021-12-12 4:23:45,2.22e-9,1.62e-9
2021-12-12 4:24:45,2.22e-9,1.64e-9
2021-12-12 4:25:46,2.23e-9,1.62e-9
2021-12-12 4:26:46,2.24e-9,1.62e-9
2021-12-12 4:27:47,2.23e-9,1.62e-9
2021-12-12 4:28:48,2.23e-9,1.62e-9
2021-12-12 4:29:49,2.23e-9,1.62e-9
2021-12-12 4:30:49,2.23e-9,1.62e-9
2021-12-12 4:31:50,2.21e-9,1.62e-9
2021-12-12 4:32:51,2.21e-9,1.62e-9
2021-12-12 4:33:51,2.21e-9,1.63e-9
2021-12-12 4:34:52,2.22e-9,1.62e-9
2021-12-12 4:35:53,2.22e-9,1.62e-9
2021-12-12 4:36:53,2.21e-9,1.62e-9
2021-12-12 4:37:54,2.21e-9,1.6e-9
2021-12-12 4:38:54,2.22e-9,1.63e-9
2021-12-12 4:39:55,2.2e-9,1.62e-9
2021-12-12 4:40:56,2.22e-9,1.63e-9
2021-12-12 4:41:56,2.22e-9,1.62e-9
2021-12-12 4:42:57,2.22e-9,1.61e-9
2021-12-12 4:43:58,2.21e-9,1.61e-9
2021-12-12 4:44:58,2.22e-9,1.62e-9
2021-12-12 4:45:59,2.22e-9,1.6e-9
2021-12-12 4:46:59,2.2e-9,1.62e-9
2021-12-12 4:48:00,2.2e-9,1.61e-9
2021-12-12 4:49:01,2.22e-9,1.61e-9
2021-12-12 4:50:01,2.19e-9,1.6e-9
2021-12-12 4:51:02,2.19e-9,1.61e-9
2021-12-12 4:52:03,2.2e-9,1.6e-9
2021-12-12 4:53:03,2.19e-9,1.61e-9
2021-12-12 4:54:04,2.19e-9,1.59e-9
2021-12-12 4:55:05,2.19e-9,1.6e-9
2021-12-12 4:56:05,2.2e-9,1.6e-9
2021-12-12 4:57:06,2.21e-9,1.6e-9
2021-12-12 4:58:07,2.18e-9,1.6e-9
2021-12-12 4:59:07,2.19e-9,1.59e-9
2021-12-12 5:00:08,2.19e-9,1.61e-9
2021-12-12 5:01:09,2.19e-9,1.61e-9
2021-12-12 5:02:09,2.2e-9,1.6e-9
2021-12-12 5:03:10,2.2e-9,1.6e-9
2021-12-12 5:04:10,2.19e-9,1.6e-9
2021-12-12 5:05:11,2.18e-9,1.59e-9
2021-12-12 5:06:12,2.2e-9,1.6e-9
2021-12-12 5:07:12,2.2e-9,1.61e-9
2021-12-12 5:08:13,2.18e-9,1.6e-9
2021-12-12 5:09:14,2.19e-9,1.62e-9
2021-12-12 5:10:14,2.19e-9,1.61e-9
2021-12-12 5:11:15,2.19e-9,1.61e-9
2021-12-12 5:12:16,2.19e-9,1.61e-9
2021-12-12 5:13:16,2.19e-9,1.6e-9
2021-12-12 5:14:17,2.2e-9,1.6e-9
2021-12-12 5:15:18,2.19e-9,1.61e-9
2021-12-12 5:16:18,2.17e-9,1.61e-9
2021-12-12 5:17:19,2.2e-9,1.61e-9
2021-12-12 5:18:19,2.19e-9,1.6e-9
2021-12-12 5:19:20,2.19e-9,1.6e-9
2021-12-12 5:20:21,2.19e-9,1.6e-9
2021-12-12 5:21:21,2.18e-9,1.59e-9
2021-12-12 5:22:22,2.19e-9,1.6e-9
2021-12-12 5:23:23,2.19e-9,1.6e-9
2021-12-12 5:24:23,2.19e-9,1.61e-9
2021-12-12 5:25:24,2.2e-9,1.61e-9
2021-12-12 5:26:25,2.17e-9,1.59e-9
2021-12-12 5:27:25,2.18e-9,1.59e-9
2021-12-12 5:28:26,2.17e-9,1.61e-9
2021-12-12 5:29:27,2.2e-9,1.6e-9
2021-12-12 5:30:27,2.18e-9,1.59e-9
2021-12-12 5:31:28,2.18e-9,1.6e-9
2021-12-12 5:32:28,2.17e-9,1.59e-9
2021-12-12 5:33:29,2.17e-9,1.62e-9
2021-12-12 5:34:30,2.17e-9,1.6e-9
2021-12-12 5:35:30,2.17e-9,1.59e-9
2021-12-12 5:36:31,2.17e-9,1.59e-9
2021-12-12 5:37:32,2.17e-9,1.59e-9
2021-12-12 5:38:32,2.16e-9,1.59e-9
2021-12-12 5:39:33,2.15e-9,1.57e-9
2021-12-12 5:40:34,2.16e-9,1.59e-9
2021-12-12 5:41:34,2.16e-9,1.59e-9
2021-12-12 5:42:35,2.16e-9,1.6e-9
2021-12-12 5:43:35,2.15e-9,1.57e-9
2021-12-12 5:44:36,2.15e-9,1.58e-9
2021-12-12 5:45:37,2.15e-9,1.58e-9
2021-12-12 5:46:37,2.15e-9,1.58e-9
2021-12-12 5:47:38,2.15e-9,1.58e-9
2021-12-12 5:48:39,2.14e-9,1.56e-9
2021-12-12 5:49:39,2.14e-9,1.58e-9
2021-12-12 5:50:40,2.13e-9,1.57e-9
2021-12-12 5:51:41,2.14e-9,1.59e-9
2021-12-12 5:52:41,2.16e-9,1.58e-9
2021-12-12 5:53:42,2.14e-9,1.57e-9
2021-12-12 5:54:43,2.14e-9,1.56e-9
2021-12-12 5:55:43,2.12e-9,1.58e-9
2021-12-12 5:56:44,2.14e-9,1.58e-9
2021-12-12 5:57:45,2.15e-9,1.56e-9
2021-12-12 5:58:45,2.16e-9,1.58e-9
2021-12-12 5:59:46,2.15e-9,1.58e-9
2021-12-12 6:00:46,2.15e-9,1.58e-9
2021-12-12 6:01:47,2.14e-9,1.57e-9
2021-12-12 6:02:48,2.13e-9,1.58e-9
2021-12-12 6:03:48,2.14e-9,1.58e-9
2021-12-12 6:04:49,2.14e-9,1.58e-9
2021-12-12 6:05:50,2.14e-9,1.57e-9
2021-12-12 6:06:50,2.16e-9,1.57e-9
2021-12-12 6:07:51,2.15e-9,1.56e-9
2021-12-12 6:08:51,2.15e-9,1.57e-9
2021-12-12 6:09:52,2.12e-9,1.58e-9
2021-12-12 6:10:53,2.14e-9,1.58e-9
2021-12-12 6:11:53,2.16e-9,1.57e-9
2021-12-12 6:12:54,2.14e-9,1.55e-9
2021-12-12 6:13:55,2.14e-9,1.57e-9
2021-12-12 6:14:55,2.14e-9,1.57e-9
2021-12-12 6:15:56,2.14e-9,1.56e-9
2021-12-12 6:16:57,2.13e-9,1.57e-9
2021-12-12 6:17:57,2.14e-9,1.57e-9
2021-12-12 6:18:58,2.15e-9,1.56e-9
2021-12-12 6:19:59,2.14e-9,1.58e-9
2021-12-12 6:20:59,2.14e-9,1.57e-9
2021-12-12 6:22:00,2.15e-9,1.56e-9
2021-12-12 6:23:00,2.14e-9,1.57e-9
2021-12-12 6:24:01,2.14e-9,1.56e-9
2021-12-12 6:25:02,2.14e-9,1.58e-9
2021-12-12 6:26:02,2.14e-9,1.57e-9
2021-12-12 6:27:03,2.15e-9,1.56e-9
2021-12-12 6:28:04,2.14e-9,1.57e-9
2021-12-12 6:29:04,2.13e-9,1.56e-9
2021-12-12 6:30:05,2.11e-9,1.55e-9
2021-12-12 6:31:06,2.13e-9,1.56e-9
2021-12-12 6:32:06,2.14e-9,1.56e-9
2021-12-12 6:33:07,2.14e-9,1.58e-9
2021-12-12 6:34:07,2.13e-9,1.58e-9
2021-12-12 6:35:08,2.14e-9,1.56e-9
2021-12-12 6:36:09,2.12e-9,1.57e-9
2021-12-12 6:37:09,2.12e-9,1.57e-9
2021-12-12 6:38:10,2.12e-9,1.58e-9
2021-12-12 6:39:11,2.11e-9,1.56e-9
2021-12-12 6:40:11,2.12e-9,1.56e-9
2021-12-12 6:41:12,2.13e-9,1.56e-9
2021-12-12 6:42:13,2.13e-9,1.57e-9
2021-12-12 6:43:13,2.11e-9,1.56e-9
2021-12-12 6:44:14,2.12e-9,1.55e-9
2021-12-12 6:45:15,2.12e-9,1.57e-9
2021-12-12 6:46:15,2.14e-9,1.57e-9
2021-12-12 6:47:16,2.13e-9,1.55e-9
2021-12-12 6:48:17,2.12e-9,1.56e-9
2021-12-12 6:49:17,2.12e-9,1.55e-9
2021-12-12 6:50:18,2.12e-9,1.56e-9
2021-12-12 6:51:19,2.12e-9,1.56e-9
2021-12-12 6:52:19,2.11e-9,1.57e-9
2021-12-12 6:53:20,2.11e-9,1.57e-9
2021-12-12 6:54:20,2.11e-9,1.55e-9
2021-12-12 6:55:21,2.1e-9,1.55e-9
2021-12-12 6:56:22,2.11e-9,1.56e-9
2021-12-12 6:57:22,2.1e-9,1.54e-9
2021-12-12 6:58:23,2.1e-9,1.57e-9
2021-12-12 6:59:24,2.12e-9,1.56e-9
2021-12-12 7:00:25,2.13e-9,1.56e-9
2021-12-12 7:01:25,2.13e-9,1.55e-9
2021-12-12 7:02:26,2.13e-9,1.55e-9
2021-12-12 7:03:26,2.13e-9,1.55e-9
2021-12-12 7:04:27,2.12e-9,1.57e-9
2021-12-12 7:05:28,2.13e-9,1.57e-9
2021-12-12 7:06:28,2.14e-9,1.56e-9
2021-12-12 7:07:29,2.1e-9,1.57e-9
2021-12-12 7:08:30,2.11e-9,1.56e-9
2021-12-12 7:09:30,2.23e-9,1.62e-9
2021-12-12 7:10:31,2.35e-9,1.67e-9
2021-12-12 7:11:32,2.35e-9,1.69e-9
2021-12-12 7:12:32,2.36e-9,1.69e-9
2021-12-12 7:13:33,2.36e-9,1.69e-9
2021-12-12 7:14:33,2.4e-9,1.7e-9
2021-12-12 7:15:34,2.36e-9,1.69e-9
2021-12-12 7:16:35,2.37e-9,1.68e-9
2021-12-12 7:17:35,2.34e-9,1.7e-9
2021-12-12 7:18:36,2.35e-9,1.69e-9
2021-12-12 7:19:37,2.35e-9,1.68e-9
2021-12-12 7:20:37,2.35e-9,1.67e-9
2021-12-12 7:21:38,2.39e-9,1.7e-9
2021-12-12 7:22:39,2.38e-9,1.71e-9
2021-12-12 7:23:39,2.34e-9,1.68e-9
2021-12-12 7:24:40,2.37e-9,1.68e-9
2021-12-12 7:25:41,2.35e-9,1.67e-9
2021-12-12 7:26:41,2.33e-9,1.69e-9
2021-12-12 7:27:42,2.34e-9,1.69e-9
2021-12-12 7:28:43,2.35e-9,1.68e-9
2021-12-12 7:29:43,2.31e-9,1.69e-9
2021-12-12 7:30:44,2.33e-9,1.69e-9
2021-12-12 7:31:45,2.33e-9,1.69e-9
2021-12-12 7:32:45,2.34e-9,1.7e-9
2021-12-12 7:33:46,2.33e-9,1.68e-9
2021-12-12 7:34:46,2.33e-9,1.68e-9
2021-12-12 7:35:47,2.31e-9,1.68e-9
2021-12-12 7:36:48,2.33e-9,1.67e-9
2021-12-12 7:37:49,2.34e-9,1.69e-9
2021-12-12 7:38:49,2.35e-9,1.68e-9
2021-12-12 7:39:50,2.35e-9,1.68e-9
2021-12-12 7:40:51,2.35e-9,1.68e-9
2021-12-12 7:41:51,2.35e-9,1.67e-9
2021-12-12 7:42:52,2.34e-9,1.69e-9
2021-12-12 7:43:52,2.34e-9,1.7e-9
2021-12-12 7:44:53,2.36e-9,1.68e-9
2021-12-12 7:45:54,2.37e-9,1.69e-9
2021-12-12 7:46:54,2.37e-9,1.67e-9
2021-12-12 7:47:55,2.37e-9,1.68e-9
2021-12-12 7:48:56,2.35e-9,1.68e-9
2021-12-12 7:49:56,2.35e-9,1.69e-9
2021-12-12 7:50:57,2.35e-9,1.69e-9
